tweet_id,tweet_date,contributor,lat,lon,tweet_url,media_url_1,media_url_2,media_url_3,media_url_4,type,year_built,year_built_ce,prefecture,address,poi,ai_tags
T851323740415602689,2017-04-10,tk01k,35.3886776000,139.3239898682,https://t.co/lwnIqRmWgs,https://pbs.twimg.com/media/C9CCZvqVoAAzzQz.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県伊勢原市上平間","",""
T852710897613103104,2017-04-14,tk01k,35.3859142000,139.4124450684,https://t.co/ulb3kE2V03,https://pbs.twimg.com/media/C9VwAfxVYAAXEqE.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県藤沢市打戻","打戻堂",""
T852720274076123136,2017-04-14,tk01k,35.3742644000,139.4183502197,https://t.co/Gi8Gk922eA,https://pbs.twimg.com/media/C9V4iS2VwAEEtwL.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県茅ヶ崎市芹沢","茅ケ崎里山公園",""
T854558456312807424,2017-04-19,tk01k,35.4136750000,139.4519653320,https://t.co/cunlBZne2c,https://pbs.twimg.com/media/C9wAXujVwAAusEh.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県綾瀬市上土棚中六丁目","蓮光寺",""
T854871937373265921,2017-04-20,tk01k,35.3959663000,139.4276275635,https://t.co/VrlmWItBD0,https://pbs.twimg.com/media/C90ddj8UAAAULXd.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県藤沢市遠藤","",""
T854909980889067520,2017-04-20,tk01k,35.3893182000,139.3512420654,https://t.co/IDcADyHW5C,https://pbs.twimg.com/media/C91ACdkVoAACa19.jpg,https://pbs.twimg.com/media/C91AExAUwAERWBj.jpg,,,"二十三夜塔","昭和54年","1979","神奈川県","神奈川県伊勢原市小稲葉","","地蔵菩薩"
T854947088123043840,2017-04-20,tk01k,35.3884895000,139.3095703125,https://t.co/2MnsH0mie1,https://pbs.twimg.com/media/C91hyn8VwAAOXtH.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県伊勢原市八幡台一丁目","八幡神社",""
T856741665339461632,2017-04-25,tk01k,35.4051181000,139.2315368652,https://t.co/gf31i4VdCA,https://pbs.twimg.com/media/C-PB91PVoAAnfi3.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県秦野市蓑毛","小蓑毛バス停",""
T856749173667790849,2017-04-25,tk01k,35.3947866000,139.2191162109,https://t.co/NvwSgrbCeO,https://pbs.twimg.com/media/C-PIy7sUwAApg7E.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県秦野市西田原","",""
T858167832860803072,2017-04-29,tk01k,35.8626490000,139.6294555664,https://t.co/x9IY3dFEDi,https://pbs.twimg.com/media/C-jTEK0UwAAe3RY.jpg,,,,"二十三夜塔","","","埼玉県","埼玉県さいたま市桜区西堀九丁目","",""
T858176213386354688,2017-04-29,tk01k,35.8482136000,139.6299591064,https://t.co/7XNF0UEo99,https://pbs.twimg.com/media/C-jasiBUIAACaM7.jpg,,,,"二十三夜塔","宝暦十二年","1762","埼玉県","埼玉県さいたま市桜区田島四丁目","地蔵堂",""
T859579101815857154,2017-05-03,tk01k,35.5531132000,139.3563995361,https://t.co/ooptLNn010,https://pbs.twimg.com/media/C-3WktjXsAAj73y.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県相模原市中央区上溝","",""
T859585706670170113,2017-05-03,tk01k,35.5467778000,139.3538513184,https://t.co/URk06qM4J9,https://pbs.twimg.com/media/C-3cmbmXkAEe2Am.jpg,,,,"二十六夜塔","","","神奈川県","神奈川県相模原市中央区田名","観音堂",""
T859598860091441153,2017-05-03,tk01k,35.5181691000,139.3656311035,https://t.co/M9iLUM0M5r,https://pbs.twimg.com/media/C-3ojJ-XoAUDD57.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県厚木市上依知","依知神社",""
T859637910144004096,2017-05-03,tk01k,35.4773478000,139.3409881592,https://t.co/jKb3silVtz,https://pbs.twimg.com/media/C-4MBQzXgAAk5RG.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県厚木市下荻野","法界寺",""
T860368137274785793,2017-05-05,tk01k,35.4584898000,139.3447723389,https://t.co/W18CnPZxT5,https://pbs.twimg.com/media/C_CkOUvUQAA2L4r.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県厚木市王子一丁目","福伝寺",""
T860379378194173952,2017-05-05,tk01k,35.4361245000,139.3519134521,https://t.co/30JJblXIGE,https://pbs.twimg.com/media/C_Cucr5VYAEQ9to.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県厚木市恩名三丁目","恩名仲町交差点",""
T865387389761409024,2017-05-19,tk01k,35.5428155000,139.3377532959,https://t.co/OH4Cew6KwQ,https://pbs.twimg.com/media/DAJ5L6vV0AA-3x3.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県相模原市中央区田名","南光寺",""
T865388213749207040,2017-05-19,tk01k,35.5426795000,139.3376007080,https://t.co/itC7WKO733,https://pbs.twimg.com/media/DAJ57kFUAAAlCAP.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県相模原市中央区田名","南光寺",""
T865388584584364033,2017-05-19,tk01k,35.5428029000,139.3376312256,https://t.co/1IPIdzdVPK,https://pbs.twimg.com/media/DAJ6SEhUwAEKRlR.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県相模原市中央区田名","南光寺",""
T865398120598786050,2017-05-19,tk01k,35.5381736000,139.3304290771,https://t.co/NGNfvTcVnO,https://pbs.twimg.com/media/DAKC97yVoAADDrS.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県愛甲郡愛川町角田","",""
T865423296027738113,2017-05-19,tk01k,35.4873852000,139.3323059082,https://t.co/IpNqxjEQvv,https://pbs.twimg.com/media/DAKZ2uwVwAAD1QQ.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県厚木市中荻野","知恩寺",""
T866874309284741121,2017-05-23,tk01k,35.4291917000,139.6197052002,https://t.co/4R5hKWu1TY,https://pbs.twimg.com/media/DAfBjHVW0AAaFdS.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県横浜市南区睦町二丁目","弘誓院",""
T867276401128296448,2017-05-24,tk01k,35.4155051000,139.3241424561,https://t.co/UVWPXgQa6a,https://pbs.twimg.com/media/DAkvOnoW0AECVsg.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県伊勢原市高森三丁目","",""
T869022449777524736,2017-05-29,tk01k,35.8552406000,140.1339721680,https://t.co/wJSYWQs5kk,https://pbs.twimg.com/media/DA9jR2PUMAAzfuU.jpg,,,,"十九夜塔","","","千葉県","千葉県我孫子市布佐","勝蔵院","如意輪観音"
T869023823756115970,2017-05-29,tk01k,35.8557786000,140.1340942383,https://t.co/we4gSnFQZm,https://pbs.twimg.com/media/DA9kiC6UMAAEkCX.jpg,,,,"十九夜塔","元禄九年","1696","千葉県","千葉県我孫子市布佐","勝蔵院大師堂",""
T869024439748272129,2017-05-29,tk01k,35.8557786000,140.1340942383,https://t.co/txjctuCc8g,https://pbs.twimg.com/media/DA9lFq7UQAAbvIy.jpg,,,,"十五夜塔","延宝六年","1678","千葉県","千葉県我孫子市布佐","勝蔵院大師堂",""
T869024832339427328,2017-05-29,tk01k,35.8556866000,140.1342468262,https://t.co/9SuLBQOfGn,https://pbs.twimg.com/media/DA9ldByU0AAmuCR.jpg,,,,"十五夜塔","寛文十三年","1673","千葉県","千葉県我孫子市布佐","勝蔵院大師堂",""
T869027837461712896,2017-05-29,tk01k,35.8552108000,140.1353759766,https://t.co/kpnNxTocI6,https://pbs.twimg.com/media/DA9oLFVVwAATYF_.jpg,,,,"二十三夜塔","","","千葉県","千葉県我孫子市布佐","延命寺",""
T869030845708816384,2017-05-29,tk01k,35.8563634000,140.1400909424,https://t.co/F327VP5IW6,https://pbs.twimg.com/media/DA9q6csUIAIq9Ay.jpg,,,,"十九夜塔","天和二年","1682","茨城県","茨城県北相馬郡利根町大字布川","徳満寺","如意輪観音"
T869031305819766784,2017-05-29,tk01k,35.8563720000,140.1401214600,https://t.co/XmTeLbsy7r,https://pbs.twimg.com/media/DA9rU8vUAAATkpa.jpg,,,,"十六夜塔","","","茨城県","茨城県北相馬郡利根町大字布川","徳満寺",""
T869032082651062272,2017-05-29,tk01k,35.8563634000,140.1400909424,https://t.co/fV9OQ9GRlr,https://pbs.twimg.com/media/DA9sCgmUMAUokK1.jpg,,,,"二十三夜塔","","","茨城県","茨城県北相馬郡利根町大字布川","徳満寺",""
T869033946691981314,2017-05-29,tk01k,35.8567762000,140.1408386230,https://t.co/hUq6RqvZ3I,https://pbs.twimg.com/media/DA9tvXaU0AANwKd.jpg,,,,"十九夜塔","万治元年","1658","茨城県","茨城県北相馬郡利根町大字布川","徳満寺",""
T869037157444341760,2017-05-29,tk01k,35.8543336000,140.1434936523,https://t.co/XtmIQZFbYB,https://pbs.twimg.com/media/DA9wqHmV0AE8FRC.jpg,,,,"十九夜塔","","","茨城県","茨城県北相馬郡利根町大字布川","如法院布川不動堂",""
T869038541703045121,2017-05-29,tk01k,35.8542290000,140.1434020996,https://t.co/8mC0nO6q7P,https://pbs.twimg.com/media/DA9x64PUAAE1fgU.jpg,,,,"十六夜塔","元文四年","1739","茨城県","茨城県北相馬郡利根町大字布川","如法院布川不動堂","如意輪観音"
T869053349097689088,2017-05-29,tk01k,35.8572922000,140.1643218994,https://t.co/54UQIzOxmp,https://pbs.twimg.com/media/DA9_Y4cUwAAZBtf.jpg,,,,"十六夜塔","寛文五年","1665","茨城県","茨城県北相馬郡利根町大字羽中","稲荷大明神","念佛 地蔵菩薩"
T869054292333809664,2017-05-29,tk01k,35.8574367000,140.1642150879,https://t.co/GyvbMECg8l,https://pbs.twimg.com/media/DA-APbNUQAAEkdX.jpg,,,,"十九夜塔","","","茨城県","茨城県北相馬郡利根町大字羽中","稲荷大明神",""
T869056892600844288,2017-05-29,tk01k,35.8574367000,140.1642150879,https://t.co/lsX6M1mVBF,https://pbs.twimg.com/media/DA-CnVjUwAQ7Q7u.jpg,,,,"十九夜塔","","","茨城県","茨城県北相馬郡利根町大字羽中","稲荷大明神","如意輪観音"
T869062592437682176,2017-05-29,tk01k,35.8568864000,140.1487884521,https://t.co/Uhl1Wm2VdH,https://pbs.twimg.com/media/DA-HyjEUIAAhPPm.jpg,,,,"十九夜塔","","","茨城県","茨城県北相馬郡利根町大字布川","弁財天","念佛 如意輪観音"
T870848550308986880,2017-06-03,tk01k,35.1443915000,139.6150665283,https://t.co/rga1N50H25,https://pbs.twimg.com/media/DBXgDoKUQAQWCpG.jpg,https://pbs.twimg.com/media/DBXgG6XVYAA82LS.jpg,,,"十八夜塔","","","神奈川県","神奈川県三浦市白石町","見桃寺墓地","如意輪観音"
T871916713482133504,2017-06-06,tk01k,35.5679630000,139.2716400000,https://t.co/8uXOdVog1F,https://pbs.twimg.com/media/DBmrkcNUQAAtPiZ.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県相模原市緑区長竹","春日神社",""
T871917172758462464,2017-06-06,tk01k,35.5679630000,139.2716400000,https://t.co/QG38GOnymT,https://pbs.twimg.com/media/DBmr-dwUQAEPsPP.jpg,,,,"二十六夜塔","","","神奈川県","神奈川県相模原市緑区長竹","春日神社",""
T871927355815546880,2017-06-06,tk01k,35.5889100000,139.2561950684,https://t.co/yM3CayDMum,https://pbs.twimg.com/media/DBm1R4QV0AA_uor.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県相模原市緑区中野","友林寺",""
T871930483038343168,2017-06-06,tk01k,35.5856039000,139.2493591309,https://t.co/zD7guRsG00,https://pbs.twimg.com/media/DBm4HskV0AEwOfF.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県相模原市緑区中野","",""
T873361611049672704,2017-06-10,tk01k,35.6330354000,139.5729064941,https://t.co/VUHQgNGQHe,https://pbs.twimg.com/media/DB7NumBU0AAF9uw.jpg,,,,"二十三夜塔","","","東京都","東京都狛江市中和泉一丁目","田中橋交差点",""
T874094233308643328,2017-06-12,tk01k,35.6840484000,140.0159454346,https://t.co/7DPdesDhW1,https://pbs.twimg.com/media/DCFoC9OUMAA-woq.jpg,,,,"十九夜塔","享保十三年","1728","千葉県","千葉県習志野市谷津二丁目","東福寺",""
T874104581474500608,2017-06-12,tk01k,35.6756400000,140.0278778076,https://t.co/4hJn7oF7Lw,https://pbs.twimg.com/media/DCFxaVbVwAEVvZP.jpg,https://pbs.twimg.com/media/DCFxdABVoAEhGBO.jpg,,,"十九夜塔","宝暦十一年","1761","千葉県","千葉県習志野市鷺沼三丁目","慈眼寺","如意輪観音"
T874132428910088194,2017-06-12,tk01k,35.6860233000,140.0675811768,https://t.co/tzSuA17f6M,https://pbs.twimg.com/media/DCGKx2GV0AARGmR.jpg,,,,"十九夜塔","","","千葉県","千葉県習志野市実籾二丁目","無量寺","如意輪観音"
T874133349018640385,2017-06-12,tk01k,35.6859626000,140.0675964355,https://t.co/dTFFJoCLmf,https://pbs.twimg.com/media/DCGLnThUQAAMhDV.jpg,,,,"十七夜塔","","","千葉県","千葉県習志野市実籾二丁目","無量寺","地蔵菩薩"
T874821638394490880,2017-06-14,tk01k,35.5287739000,139.6085510254,https://t.co/QEQhYt5ZPr,https://pbs.twimg.com/media/DCP9nxEVoAA9yYX.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県横浜市港北区新羽町","新羽杉山神社",""
T875174296590499840,2017-06-15,tk01k,35.5854239000,139.2748565674,https://t.co/X3vTauzJLg,https://pbs.twimg.com/media/DCU-V5XUMAAOpDO.jpg,,,,"二十三夜塔","平成5年","1993","神奈川県","神奈川県相模原市緑区太井","大蔵寺",""
T875175720242167808,2017-06-15,tk01k,35.5850841000,139.2725067139,https://t.co/qCvyhbI3MQ,https://pbs.twimg.com/media/DCU_kxhUMAEH1Je.jpg,,,,"十三夜塔","平成元年","1989","神奈川県","神奈川県相模原市緑区太井","北根小屋バス停",""
T875178369251385345,2017-06-15,tk01k,35.5837832000,139.2742462158,https://t.co/umq9cXC9GU,https://pbs.twimg.com/media/DCVCC-cUAAAwoJR.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県相模原市緑区太井","諏訪神社",""
T875179774980767744,2017-06-15,tk01k,35.5845507000,139.2724761963,https://t.co/3btUUYPQji,https://pbs.twimg.com/media/DCVDU9oUMAAdUuf.jpg,,,,"二十三夜塔","平成3年","1991","神奈川県","神奈川県相模原市緑区太井","",""
T875185712504610816,2017-06-15,tk01k,35.5862330000,139.2810058594,https://t.co/RQFCSQ0a5S,https://pbs.twimg.com/media/DCVIuKYUMAAGyTX.jpg,,,,"二十三夜塔","平成3年","1991","神奈川県","神奈川県相模原市緑区城山二丁目","",""
T878130712892719105,2017-06-23,tk01k,35.6949104000,139.6490631104,https://t.co/pMDMpRNsEs,https://pbs.twimg.com/media/DC-_L07U0AELgkB.jpg,,,,"二十一夜塔","","","東京都","東京都杉並区堀ノ内三丁目","西方寺","如意輪観音"
T878444628319494144,2017-06-24,tk01k,35.7721502000,139.8745117188,https://t.co/pj4FPQ1tL8,https://pbs.twimg.com/media/DDDcsoxVYAA3JK7.jpg,,,,"二十六夜塔","宝永七年","1710","東京都","東京都葛飾区東金町三丁目","金蓮院",""
T878456305446338561,2017-06-24,tk01k,35.7724959000,139.8876190186,https://t.co/3KvHOQl4BT,https://pbs.twimg.com/media/DDDnUrlUwAAI2fv.jpg,,,,"十九夜塔","","","千葉県","千葉県松戸市上矢切","宝蔵院","如意輪観音"
T878497185876238336,2017-06-24,tk01k,35.8274216000,139.9288940430,https://t.co/5f3sdeDV8F,https://pbs.twimg.com/media/DDEMgS2UAAEGvvf.jpg,,,,"三十三夜塔","","","千葉県","千葉県松戸市小金上総町","日枝神社",""
T878504411982462977,2017-06-24,tk01k,35.8337202000,139.9302520752,https://t.co/WH1UNxKKLa,https://pbs.twimg.com/media/DDETFT6VoAA2KXJ.jpg,,,,"二十三夜塔","","","千葉県","千葉県松戸市殿平賀","鹿島神社",""
T881325651491397632,2017-07-02,tk01k,35.8344097000,139.9456787109,https://t.co/ap4nbj9Bo3,https://pbs.twimg.com/media/DDsY-MJUwAIiDPX.jpg,,,,"十九夜塔","","","千葉県","千葉県柏市中新宿一丁目","行念寺",""
T881328167771750401,2017-07-02,tk01k,35.8380648000,139.9473114014,https://t.co/aw7JLdFn9r,https://pbs.twimg.com/media/DDsbQ-mU0AAQwcF.jpg,,,,"二十三夜塔","","","千葉県","千葉県流山市向小金二丁目","香取神社",""
T881350152350568449,2017-07-02,tk01k,35.8731050000,139.9870605469,https://t.co/YxVrFFkjyy,https://pbs.twimg.com/media/DDsvQSQUAAAzoKK.jpg,,,,"二十三夜塔","","","千葉県","千葉県柏市北柏三丁目","水神宮",""
T881353936279543808,2017-07-02,tk01k,35.8783300000,139.9912719727,https://t.co/tiO7nOMbGR,https://pbs.twimg.com/media/DDsyrv4UIAADhO6.jpg,,,,"十九夜塔","","","千葉県","千葉県我孫子市根戸","東陽寺墓地","念佛 如意輪観音"
T881355564923592705,2017-07-02,tk01k,35.8764244000,139.9926605225,https://t.co/crhCjRm1aY,https://pbs.twimg.com/media/DDs0MirUwAAxthF.jpg,,,,"十九夜塔","","","千葉県","千葉県柏市北柏台","北星神社",""
T881355987680022528,2017-07-02,tk01k,35.8764244000,139.9926605225,https://t.co/PZPIwvFAkc,https://pbs.twimg.com/media/DDs0ki9VwAAtjwT.jpg,,,,"二十三夜塔","","","千葉県","千葉県柏市北柏台","北星神社",""
T881356438198599680,2017-07-02,tk01k,35.8764015000,139.9924468994,https://t.co/31dc9qHVsL,https://pbs.twimg.com/media/DDs0_Q1UQAEHCUi.jpg,,,,"十九夜塔","","","千葉県","千葉県柏市北柏台","北星神社",""
T881356763508875264,2017-07-02,tk01k,35.8762920000,139.9924926758,https://t.co/tgiIihNoxB,https://pbs.twimg.com/media/DDs1R7VUwAEpCcs.jpg,,,,"二十三夜塔","","","千葉県","千葉県柏市北柏台","北星神社",""
T881366156291883008,2017-07-02,tk01k,35.8684433000,140.0005645752,https://t.co/Wps1xMNuLk,https://pbs.twimg.com/media/DDs90CtUIAAOqCD.jpg,,,,"十三夜塔 二十三夜塔","","","千葉県","千葉県我孫子市船戸一丁目","水神宮",""
T881375666851074049,2017-07-02,tk01k,35.8698616000,140.0137023926,https://t.co/KL6X5QaPC3,https://pbs.twimg.com/media/DDtGdqdUIAABIvx.jpg,,,,"二十六夜塔","","","千葉県","千葉県我孫子市緑一丁目","香取神社",""
T881376914165833730,2017-07-02,tk01k,35.8698398000,140.0136566162,https://t.co/yQ5JmysBEw,https://pbs.twimg.com/media/DDtHmMmUAAAsWlU.jpg,,,,"二十三夜塔","","","千葉県","千葉県我孫子市緑一丁目","香取神社",""
T881403842461450240,2017-07-02,tk01k,35.8967290000,140.0793457031,https://t.co/3tJJTArADN,https://pbs.twimg.com/media/DDtgFlyVoAAVhg9.jpg,,,,"二十三夜塔","","","茨城県","茨城県取手市井野三丁目","鹿島神社",""
T881693816628977665,2017-07-03,tk01k,35.6273324000,139.5877075195,https://t.co/KAVUBOD1dm,https://pbs.twimg.com/media/DDxnz56UMAAzeAb.jpg,,,,"二十三夜塔","","","東京都","東京都狛江市駒井町一丁目","円住院",""
T883188469274525696,2017-07-07,tk01k,35.6171880000,139.1554260254,https://t.co/0NC4cCXENc,https://pbs.twimg.com/media/DEG3M9WXkAAPp1Z.jpg,,,,"二十六夜塔","","","神奈川県","神奈川県相模原市緑区小渕","小渕ふれあいの森",""
T883202529105858561,2017-07-07,tk01k,35.6185504000,139.1263580322,https://t.co/YI8rQP6vLA,https://pbs.twimg.com/media/DEHD-oTUMAU26mk.jpg,,,,"二十三夜塔","","","山梨県","山梨県上野原市上野原","諏訪神社",""
T883491562008657921,2017-07-08,tk01k,35.6286715000,139.1045074463,https://t.co/oCt7Auf9oX,https://pbs.twimg.com/media/DELK261U0AA9VCu.jpg,,,,"二十三夜塔","","","山梨県","山梨県上野原市上野原","",""
T883501198438879232,2017-07-08,tk01k,35.6309145000,139.0891113281,https://t.co/GjtofjTon2,https://pbs.twimg.com/media/DELTnpmU0AAhWxr.jpg,,,,"二十三夜塔","","","山梨県","山梨県上野原市大椚","",""
T883503555906215937,2017-07-08,tk01k,35.6306617000,139.0837097168,https://t.co/p0hNHeogx1,https://pbs.twimg.com/media/DELVwfRU0AE3A_v.jpg,,,,"二十三夜塔","","","山梨県","山梨県上野原市大椚","吾妻神社",""
T883525510956896257,2017-07-08,tk01k,35.6256807000,139.0319976807,https://t.co/yDsY6c3P0P,https://pbs.twimg.com/media/DELpu0WUIAAJSll.jpg,,,,"二十三夜塔","","","山梨県","山梨県上野原市","宝勝寺",""
T883562030858252290,2017-07-08,tk01k,35.6143738000,138.9678802490,https://t.co/nkFWT3U5Iu,https://pbs.twimg.com/media/DEMK9BsVwAEkjEr.jpg,,,,"二十三夜塔","","","山梨県","山梨県大月市猿橋町殿上","円行寺",""
T886048371500175360,2017-07-15,tk01k,35.9099273000,139.9623870850,https://t.co/0g3iWRFhyd,https://pbs.twimg.com/media/DEvgQwKVYAAr4Ft.jpg,,,,"十九夜塔","元禄五年","1692","千葉県","千葉県柏市大室","吉祥院","如意輪観音"
T886049444604411908,2017-07-15,tk01k,35.9087994000,139.9635467529,https://t.co/R8AUa1qwf1,https://pbs.twimg.com/media/DEvhPeCVwAEFfSG.jpg,,,,"二十三夜塔","享保六年","1721","千葉県","千葉県柏市大室","吉祥院",""
